1.655823290348052979e-01 1.655823290348052979e-01 1.636888831853866577e-01 1.760413348674774170e-01 2.483584731817245483e-01 9.900000000000000000e+01 7.783764600753784180e-01
1.948721893131732941e-02 1.948721893131732941e-02 4.044912010431289673e-02 2.897529490292072296e-02 6.830536574125289917e-02 3.323797285556793213e-01 2.917453646659851074e-01
1.120488420128822327e-01 1.120488420128822327e-01 8.440360426902770996e-02 1.065874844789505005e-01 1.607134789228439331e-01 9.900000000000000000e+01 4.294112622737884521e-01
6.668504327535629272e-02 6.668504327535629272e-02 2.054621465504169464e-02 1.755394600331783295e-02 2.508463151752948761e-02 1.385381519794464111e-01 6.343040466308593750e-01
1.911718487739562988e+00 1.911718487739562988e+00 3.416121304035186768e-01 1.376568228006362915e-01 1.091231033205986023e-01 3.082801699638366699e-01 1.196538686752319336e+00
3.805191442370414734e-02 3.805191442370414734e-02 4.615207388997077942e-02 6.804916262626647949e-02 6.739112734794616699e-02 3.300558328628540039e-01 9.485543966293334961e-01
9.229842573404312134e-02 9.229842573404312134e-02 6.441229581832885742e-02 6.467539072036743164e-02 7.120641320943832397e-02 1.781740933656692505e-01 1.318187594413757324e+00
2.148091048002243042e-01 2.148091048002243042e-01 5.447435379028320312e-01 3.156116008758544922e+00 9.591113328933715820e-01 7.177321314811706543e-01 1.172598719596862793e+00
4.339819550514221191e-01 4.339819550514221191e-01 1.815406680107116699e-01 2.030854523181915283e-01 3.893742561340332031e-01 9.900000000000000000e+01 4.877176880836486816e-01
1.183836385607719421e-01 1.183836385607719421e-01 1.139925420284271240e-01 3.319465517997741699e-01 3.515334725379943848e-01 1.382677078247070312e+00 1.016734018921852112e-01
2.032161653041839600e-01 2.032161653041839600e-01 9.385023266077041626e-02 8.395472168922424316e-02 6.875552982091903687e-02 3.530350625514984131e-01 1.194847226142883301e+00
4.701061248779296875e-01 4.701061248779296875e-01 1.052485331892967224e-01 4.276955500245094299e-02 4.986504092812538147e-02 2.000242620706558228e-01 8.707644939422607422e-01
1.838915422558784485e-02 1.838915422558784485e-02 1.403273828327655792e-02 2.037142962217330933e-02 1.475953217595815659e-02 8.479213714599609375e-02 6.328390836715698242e-01
9.514939039945602417e-03 9.514939039945602417e-03 9.008624590933322906e-03 1.803904958069324493e-02 3.055733628571033478e-02 1.358181387186050415e-01 3.942877352237701416e-01
3.221181929111480713e-01 3.221181929111480713e-01 1.187585443258285522e-01 4.551794826984405518e-01 4.804250299930572510e-01 5.419162511825561523e-01 5.303590297698974609e-01
2.141572348773479462e-02 2.141572348773479462e-02 2.269841730594635010e-02 2.422281354665756226e-02 2.822122164070606232e-02 1.432985663414001465e-01 3.335003554821014404e-01
2.287121117115020752e-01 2.287121117115020752e-01 1.426384150981903076e-01 2.178441435098648071e-01 3.333178758621215820e-01 9.900000000000000000e+01 5.195059776306152344e-01
4.437628202140331268e-03 4.437628202140331268e-03 2.768294652923941612e-03 3.334554377943277359e-03 4.030923359096050262e-03 1.080366782844066620e-02 1.045744419097900391e-01
2.742295898497104645e-02 2.742295898497104645e-02 3.107495047152042389e-02 2.980095706880092621e-02 4.395007342100143433e-02 3.008427917957305908e-01 3.781911134719848633e-01
1.365579385310411453e-02 1.365579385310411453e-02 3.769337432458996773e-03 3.240736434236168861e-03 3.317015478387475014e-03 1.071876659989356995e-02 5.780613422393798828e-01
2.188262045383453369e-01 2.188262045383453369e-01 1.610013246536254883e-01 1.864075064659118652e-01 4.452717602252960205e-01 9.900000000000000000e+01 3.700855374336242676e-01
1.976473629474639893e-01 1.976473629474639893e-01 3.300736546516418457e-01 2.391883432865142822e-01 1.408535242080688477e-01 4.485714435577392578e-01 1.798980593681335449e+00
1.241308152675628662e-01 1.241308152675628662e-01 8.770270645618438721e-02 9.216938912868499756e-02 1.158306449651718140e-01 7.185099124908447266e-01 1.115596294403076172e+00
2.103824019432067871e-01 2.103824019432067871e-01 4.499945938587188721e-01 1.345549702644348145e+00 5.242254734039306641e-01 6.490848660469055176e-01 4.083469808101654053e-01
5.163186416029930115e-02 5.163186416029930115e-02 5.000926554203033447e-02 6.885095685720443726e-02 8.799650520086288452e-02 3.672780990600585938e-01 9.701455831527709961e-01
1.936386525630950928e-01 1.936386525630950928e-01 2.206291556358337402e-01 8.137521147727966309e-01 5.245904326438903809e-01 9.900000000000000000e+01 5.739965438842773438e-01
1.042953971773386002e-02 1.042953971773386002e-02 1.313822530210018158e-02 1.421118155121803284e-02 1.567194610834121704e-02 8.290901035070419312e-02 2.027151882648468018e-01
7.082649040967226028e-03 7.082649040967226028e-03 2.545578405261039734e-03 2.466342179104685783e-03 2.161868149414658546e-03 1.230734493583440781e-02 3.611796498298645020e-01
2.539434731006622314e-01 2.539434731006622314e-01 1.996907889842987061e-01 2.660547792911529541e-01 1.722945570945739746e-01 5.705513358116149902e-01 1.592064023017883301e+00
1.705358773469924927e-01 1.705358773469924927e-01 1.670186966657638550e-01 2.311300337314605713e-01 4.408276677131652832e-01 9.900000000000000000e+01 3.492233455181121826e-01
8.742931485176086426e-02 8.742931485176086426e-02 5.915457010269165039e-02 7.442939281463623047e-02 1.432892978191375732e-01 2.908497750759124756e-01 4.751258492469787598e-01
1.449745059013366699e+00 1.449745059013366699e+00 3.217425644397735596e-01 1.694519370794296265e-01 3.531286120414733887e-01 9.900000000000000000e+01 4.585897326469421387e-01
2.041006684303283691e-01 2.041006684303283691e-01 4.699355661869049072e-01 3.927401006221771240e-01 9.900000000000000000e+01 7.095478057861328125e+00 2.799883186817169189e-01
4.349840804934501648e-03 4.349840804934501648e-03 4.304187837988138199e-03 6.234414409846067429e-03 7.715131621807813644e-03 3.377737477421760559e-02 4.887521266937255859e-01
1.362855136394500732e-01 1.362855136394500732e-01 1.201226338744163513e-01 2.523530423641204834e-01 2.283388823270797729e-01 4.044619500637054443e-01 2.393135428428649902e-01
4.063595533370971680e-01 4.063595533370971680e-01 1.714358627796173096e-01 3.092566430568695068e-01 3.768834471702575684e-01 7.617414951324462891e+00 4.548003673553466797e-01
6.298371404409408569e-02 6.298371404409408569e-02 5.157909914851188660e-02 4.792461544275283813e-02 1.008046641945838928e-01 2.859165370464324951e-01 8.129461407661437988e-01
1.636455804109573364e-01 1.636455804109573364e-01 2.190735042095184326e-01 2.041230201721191406e-01 1.775147765874862671e-01 4.740947782993316650e-01 9.894982576370239258e-01
9.474687576293945312e-01 9.474687576293945312e-01 4.684608280658721924e-01 3.527987003326416016e-01 9.418915957212448120e-02 1.102904558181762695e+00 1.167798757553100586e+00
1.685042679309844971e-01 1.685042679309844971e-01 6.485304981470108032e-02 1.022857874631881714e-01 8.517907559871673584e-02 5.030801296234130859e-01 1.004751086235046387e+00
1.319415029138326645e-02 1.319415029138326645e-02 6.206132937222719193e-03 5.002056248486042023e-03 5.066690035164356232e-03 2.179075591266155243e-02 4.657911956310272217e-01
2.182718813419342041e-01 2.182718813419342041e-01 8.950286358594894409e-02 6.411827355623245239e-02 4.937636852264404297e-02 2.035533636808395386e-01 1.195967316627502441e+00
2.036383301019668579e-01 2.036383301019668579e-01 1.828950643539428711e-01 3.555933237075805664e-01 1.923890709877014160e-01 4.079266548156738281e+00 1.293364048004150391e+00
6.434948742389678955e-02 6.434948742389678955e-02 7.526194304227828979e-02 7.186605036258697510e-02 1.303843706846237183e-01 5.007158517837524414e-01 1.477346420288085938e-01
1.644258052110671997e-01 1.644258052110671997e-01 1.077137663960456848e-01 1.996696889400482178e-01 2.320274263620376587e-01 8.449496030807495117e-01 3.860747516155242920e-01
1.041712239384651184e-01 1.041712239384651184e-01 2.635941468179225922e-02 1.802828162908554077e-02 1.155626866966485977e-02 4.240242019295692444e-02 9.882813096046447754e-01
3.650543391704559326e-01 3.650543391704559326e-01 1.217786148190498352e-01 5.969589948654174805e-02 4.979836568236351013e-02 2.551616728305816650e-01 8.293555974960327148e-01
1.014369949698448181e-01 1.014369949698448181e-01 4.356638714671134949e-02 3.183694183826446533e-02 2.379041537642478943e-02 1.056488603353500366e-01 8.926758170127868652e-01
1.262063980102539062e-01 1.262063980102539062e-01 1.836995482444763184e-01 3.664851486682891846e-01 4.703405499458312988e-01 6.476311087608337402e-01 1.957879811525344849e-01
4.579021409153938293e-02 4.579021409153938293e-02 3.962160274386405945e-02 7.570530474185943604e-02 4.632774740457534790e-02 1.615170389413833618e-01 1.238358616828918457e+00
2.836794853210449219e-01 2.836794853210449219e-01 7.931181788444519043e-02 3.838871791958808899e-02 4.931866005063056946e-02 1.798973232507705688e-01 8.857679367065429688e-01
2.497641742229461670e-01 2.497641742229461670e-01 3.073083758354187012e-01 1.721939742565155029e-01 2.433387637138366699e-01 4.999011993408203125e+00 7.916005253791809082e-01
1.483278125524520874e-01 1.483278125524520874e-01 1.026954576373100281e-01 2.320927828550338745e-01 2.295470386743545532e-01 8.011930465698242188e+00 6.312903165817260742e-01
2.791595086455345154e-02 2.791595086455345154e-02 1.135499402880668640e-02 7.339037023484706879e-03 9.084052406251430511e-03 4.752325266599655151e-02 6.382960677146911621e-01
3.022611141204833984e-01 3.022611141204833984e-01 1.945221126079559326e-01 2.444319427013397217e-01 5.387301445007324219e-01 6.536592245101928711e-01 2.364661395549774170e-01
9.442862868309020996e-02 9.442862868309020996e-02 8.145841956138610840e-02 9.605841338634490967e-02 1.220176815986633301e-01 6.224523544311523438e+00 2.868116796016693115e-01
1.481551826000213623e-01 1.481551826000213623e-01 3.485566079616546631e-01 3.286200165748596191e-01 5.916163921356201172e-01 9.900000000000000000e+01 1.143237501382827759e-01
3.978711664676666260e-01 3.978711664676666260e-01 1.665705889463424683e-01 2.056530267000198364e-01 2.297680824995040894e-01 1.796000957489013672e+00 6.580747365951538086e-01
8.164601027965545654e-02 8.164601027965545654e-02 6.459296494722366333e-02 1.518880873918533325e-01 1.528170108795166016e-01 8.782259225845336914e-01 2.143092751502990723e-01
1.885368376970291138e-01 1.885368376970291138e-01 1.089438870549201965e-01 1.782870739698410034e-01 4.302084743976593018e-01 2.052112579345703125e+00 7.076445221900939941e-01
3.564712107181549072e-01 3.564712107181549072e-01 1.172905713319778442e-01 5.742610245943069458e-02 5.036727339029312134e-02 2.147651016712188721e-01 1.104066133499145508e+00
4.411108046770095825e-02 4.411108046770095825e-02 2.924189344048500061e-02 6.243173778057098389e-02 8.168423920869827271e-02 2.243137359619140625e-01 2.195679843425750732e-01
1.400450468063354492e-01 1.400450468063354492e-01 8.722206205129623413e-02 1.202641576528549194e-01 1.285962015390396118e-01 7.122842669486999512e-01 8.977916836738586426e-01
1.706364303827285767e-01 1.706364303827285767e-01 1.702128648757934570e-01 2.887398004531860352e-01 2.451090663671493530e-01 9.900000000000000000e+01 2.323631495237350464e-01
9.900000000000000000e+01 9.900000000000000000e+01 2.066956460475921631e-01 1.164228916168212891e-01 1.439042836427688599e-01 1.685984849929809570e+00 6.680454015731811523e-01
1.127059757709503174e-01 1.127059757709503174e-01 1.120659410953521729e-01 3.246021866798400879e-01 9.442020207643508911e-02 2.787802219390869141e-01 1.130217313766479492e+00
4.150467216968536377e-01 4.150467216968536377e-01 1.632758975028991699e-01 2.481090128421783447e-01 2.138785272836685181e-01 9.900000000000000000e+01 5.889356732368469238e-01
3.503196239471435547e-01 3.503196239471435547e-01 2.069624811410903931e-01 1.418575942516326904e-01 8.935651928186416626e-02 2.730234265327453613e-01 1.205967903137207031e+00
2.818412780761718750e+00 2.818412780761718750e+00 2.691390216350555420e-01 3.780360519886016846e-01 2.062056958675384521e-01 1.098009586334228516e+00 1.005061864852905273e+00
2.160144969820976257e-02 2.160144969820976257e-02 2.156328596174716949e-02 2.269265986979007721e-02 2.705770730972290039e-02 8.091221004724502563e-02 1.753351092338562012e-01
2.484026737511157990e-02 2.484026737511157990e-02 2.369891665875911713e-02 3.255194798111915588e-02 5.953170359134674072e-02 2.472205907106399536e-01 1.273605823516845703e-01
6.980159133672714233e-02 6.980159133672714233e-02 5.993579700589179993e-02 8.350474387407302856e-02 1.035698652267456055e-01 5.248156785964965820e-01 6.744379401206970215e-01
9.077171981334686279e-02 9.077171981334686279e-02 1.511013060808181763e-01 1.935309171676635742e-01 4.062049984931945801e-01 3.240641593933105469e+00 2.249353826045989990e-01
8.689343184232711792e-02 8.689343184232711792e-02 8.771288394927978516e-02 1.778609901666641235e-01 1.684927940368652344e-01 1.369209766387939453e+00 2.772219479084014893e-01
1.011487245559692383e-01 1.011487245559692383e-01 8.390454202890396118e-02 1.293182224035263062e-01 1.794908791780471802e-01 1.020691514015197754e+00 1.123247861862182617e+00
8.757004737854003906e-01 8.757004737854003906e-01 1.909294426441192627e-01 4.574927687644958496e-01 3.380630910396575928e-01 1.961636900901794434e+00 6.264563202857971191e-01
2.063166648149490356e-01 2.063166648149490356e-01 7.153061032295227051e-01 4.022215604782104492e-01 8.064607381820678711e-01 9.900000000000000000e+01 2.410890907049179077e-01
